xSource ; ySource ; angle ; xTarget ; yTarget ; xi ; yi ; poids ; sens
48.8382;2.33144;-4.447198;48.83808;2.331401;13.146594;2.8436027;80.72089;true
48.8383;2.37234;-1.127453;48.83836;2.3723872;6.7853394;3.4541855;61.270058;true
48.8653;2.3677;-3.1478953;48.865284;2.3675506;1.6963348;10.932358;43.364975;true
48.8651;2.40275;-3.0382783;48.865116;2.4025538;1.6963348;14.349864;57.25776;true
48.8393;2.27121;-5.7767057;48.839233;2.2713883;7.209422;13.048884;90.51952;true
48.8539;2.34379;-3.2773693;48.853878;2.3435688;2.5445023;16.18427;77.86088;true
48.8537;2.28899;-0.9363045;48.853848;2.289168;16.539265;13.010252;81.79277;true
48.8492;2.4252;-1.662108;48.849365;2.425187;18.235598;0.94184554;82.53654;true
48.849;2.3026;-2.3055646;48.84911;2.302431;12.298427;12.348691;63.383038;true
48.8496;2.32695;-5.9658103;48.849598;2.3269691;0.4240837;1.3953155;80.30698;true
48.8494;2.41267;-2.784672;48.849422;2.4125304;2.5445023;10.203286;62.102535;true
48.8591;2.29942;-6.0480247;48.85908;2.2994652;2.1204183;3.2958078;49.875137;true
48.8463;2.48398;-3.9432542;48.846184;2.483835;12.72251;10.605098;73.382355;true
48.8589;2.41507;-0.06846804;48.858906;2.4153788;0.8481674;22.582478;74.082375;true
48.8591;2.44249;-2.8725052;48.859135;2.4422421;3.8167531;18.135662;81.74508;true
48.8905;2.2888;-0.015671821;48.8905;2.2891006;0.0;21.975695;79.83596;true
48.8718;2.33088;-3.2921073;48.871773;2.3305755;2.9685857;22.262852;59.26138;true
48.831;2.35653;-1.1686009;48.831066;2.3565624;7.209422;2.3729174;67.91038;true
48.8801;2.29826;-0.3480239;48.88013;2.2983696;3.3926697;8.018177;84.8212;true
48.8799;2.33834;-3.6858733;48.879745;2.3380075;17.38743;24.316088;79.74226;true
48.8304;2.49304;-1.089332;48.83049;2.493121;10.178009;5.9149165;38.87102;true
48.8306;2.35077;-0.9241506;48.830696;2.3508997;10.602093;9.491746;68.4938;true
48.8801;2.3237;-2.61628;48.88028;2.3232274;19.931932;34.547882;85.36131;true
48.8752;2.22699;-5.5494723;48.875065;2.2272003;14.842929;15.375487;67.51581;true
48.8751;2.35303;-4.1492186;48.874954;2.3529053;16.115181;9.117229;77.040474;true
48.8753;2.29408;-4.634714;48.875256;2.294089;5.0890045;0.6624347;66.70902;true
48.838;2.33883;-1.6623058;48.838165;2.3387995;18.235598;2.2330222;70.16364;true
48.8651;2.36075;-2.2138994;48.8652;2.3606408;11.0261755;7.9857087;106.80428;true
48.865;2.27068;-5.3772945;48.8649;2.2707815;11.450259;7.427769;47.818825;true
48.8649;2.38112;-1.5131961;48.864983;2.3811169;9.329842;0.22666949;88.122574;true
48.8648;2.28802;-4.831421;48.864708;2.2880387;10.178009;1.3774558;92.68836;true
48.7817;2.31375;-5.522724;48.781654;2.3138237;5.0890045;5.396711;79.323715;true
48.8532;2.34661;-3.0440614;48.853207;2.3463159;0.8481674;21.521196;42.57902;true
48.8535;2.36824;-4.9743237;48.8533;2.368326;22.476435;6.278432;63.82034;true
48.8597;2.34693;-3.8841012;48.859585;2.3467374;12.72251;14.089845;91.77032;true
48.8596;2.34529;-3.7269351;48.85953;2.3451362;7.6335063;11.247486;128.92328;true
48.8596;2.28567;-5.6112003;48.859436;2.2859662;18.235598;21.657948;69.12383;true
48.7905;2.45425;-1.5288574;48.790714;2.4542582;23.748686;0.59370875;85.57059;true
48.8795;2.34305;-4.8955283;48.879173;2.3431306;36.471195;5.891687;77.941;true
48.8796;2.3301;-5.5611253;48.87949;2.3303056;12.298427;15.0255165;76.27034;true
48.8796;2.36988;-5.484706;48.879543;2.3699603;6.361255;5.8742447;75.22392;true
48.8298;2.26197;-2.5901432;48.82986;2.261816;6.7853394;11.271628;77.05537;true
48.8756;2.2944;-4.775355;48.87549;2.2944093;12.298427;0.6798631;98.048645;true
48.8755;2.34155;-4.5187197;48.875435;2.3415296;7.209422;1.4991883;91.49017;true
48.8645;2.30054;-5.1932764;48.86434;2.3006616;17.38743;8.892489;75.8811;true
48.8547;2.29227;-0.5399328;48.85479;2.2925386;10.178009;19.654507;72.63181;true
48.8547;2.35612;-2.775536;48.85475;2.3558884;5.9371715;16.951357;67.18975;true
48.8507;2.3235;-1.2529324;48.85075;2.323514;5.5130877;1.0290226;86.048065;true
48.8511;2.33743;-3.911682;48.851063;2.337384;4.2408366;3.366098;89.20039;true
49.0729;2.34334;-3.8803198;49.072605;2.3428779;32.654446;33.650524;68.50502;true
48.6785;2.34631;-6.028868;48.678436;2.3466697;7.209422;26.40896;82.67339;true
49.0631;2.11333;-4.9913006;49.062714;2.1134944;42.832455;11.983199;76.83731;true
48.8976;2.33847;-4.5695395;48.89748;2.3384624;13.146594;0.5575911;61.846275;true
48.8975;2.3521;-1.3644333;48.897564;2.3521302;7.209422;2.2129436;89.84042;true
48.8329;2.36976;-0.49955234;48.83303;2.370129;14.418844;27.008358;71.24969;true
48.877;2.3667;-4.6065016;48.87684;2.3666742;17.811514;1.8826449;93.703514;true
